order_id,customer_id,store,order_date,category,quantity,unit_price,channel,on_time,revenue,complaint
20932,CUST0056,Cedar Falls,2026-08-02,Pantry,6,4.02,pickup,,24.12,
20933,CUST0198,Brookhaven,2026-08-02,Produce,3,2.23,pickup,,6.69,
20934,CUST0035,Elmsford,2026-08-02,Frozen,3,5.24,delivery,,15.72,
20935,CUST0042,Brookhaven,2026-08-02,Household,1,4.77,delivery,,4.77,
20936,CUST0292,Elmsford,2026-08-02,Produce,8,3.89,delivery,,31.12,
20937,CUST0089,Northgate,2026-08-02,Bakery,1,3.3,pickup,,3.3,
20938,CUST0315,Northgate,2026-08-02,Produce,5,2.77,pickup,,13.85,
20939,CUST0288,Cedar Falls,2026-08-02,Dairy,3,4.41,pickup,,13.23,
20940,CUST0045,Brookhaven,2026-08-02,Meat,2,11.75,pickup,,23.5,
20941,CUST0044,Brookhaven,2026-08-02,Dairy,3,4.23,delivery,,12.69,
20942,CUST0242,Elmsford,2026-08-02,Pantry,3,2.94,pickup,,8.82,
20943,CUST0054,Cedar Falls,2026-08-02,Produce,6,2.89,pickup,,17.34,
20944,CUST0302,Elmsford,2026-08-02,Pantry,4,5.95,pickup,,23.8,
20945,CUST0197,Elmsford,2026-08-02,Produce,6,3.35,delivery,,20.1,
20946,CUST0270,Brookhaven,2026-08-02,Pantry,2,4.96,delivery,,9.92,
20947,CUST0076,Northgate,2026-08-02,Household,3,6.55,delivery,,19.65,
20948,CUST0156,Cedar Falls,2026-08-02,Household,3,7.63,pickup,,22.89,
